transaction_id,purchase_date,transaction_status,customer_id,customer_name,customer_email,customer_country,customer_city,customer_phone,customer_birthday,customer_address,product_id,product_name,product_category,product_price,quantity_purchased,currency,shipping_address,shipping_city,shipping_country
3368030,2024-02-06T00:00:00,Pending,17798,Власова Ираида Станиславовна,dmitri_73@example.org,Uzbekistan,Tashkent,8 (125) 374-54-63,1984-03-12,"клх Нижний Тагил, ш. Базарное, д. 9 к. 9/8, 205249",2901,Book A,Books,4.99,8,USD,"клх Нижний Тагил, ш. Базарное, д. 9 к. 9/8, 205249",Tashkent,Uzbekistan
6914990,2024-02-11T00:00:00,Shipped,343,Оксана Аркадьевна Федотова,gorbunovmilan@example.org,Kyrgyzstan,Tokmok,+7 (084) 070-4222,1968-09-27,"п. Каменск-Шахтинский, ул. Строителей, д. 2, 435408",4449,Book B,Books,5.49,6,USD,"п. Каменск-Шахтинский, ул. Строителей, д. 2, 435408",Tokmok,Kyrgyzstan
4536571,2024-09-09T00:00:00,Pending,43006,Мина Андреевич Белоусов,fbelozerov@example.org,Belarus,Mogilev,8 (540) 241-50-68,1998-06-18,"д. Андреаполь, пер. Омский, д. 6/5 к. 55, 743854",3992,T-shirt,Clothing,8.5,10,USD,"д. Андреаполь, пер. Омский, д. 6/5 к. 55, 743854",Mogilev,Belarus
1858927,2024-11-15T00:00:00,Pending,5743,Мстислав Антонович Дроздов,valerjan2002@example.org,Kyrgyzstan,Tokmok,+7 (744) 681-03-11,1983-10-17,"к. Усть-Ишим, пр. Кузнецова, д. 1, 519892",2949,Book A,Books,4.99,3,USD,"к. Усть-Ишим, пр. Кузнецова, д. 1, 519892",Tokmok,Kyrgyzstan
1817008,2024-01-08T00:00:00,Pending,29510,Щербаков Мефодий Эдуардович,sazonovzosima@example.net,Kazakhstan,Almaty,8 (337) 807-52-81,1985-03-17,"г. Кыштым, ул. Солнечная, д. 3 к. 9, 733249",3684,Book B,Books,5.49,10,USD,"г. Кыштым, ул. Солнечная, д. 3 к. 9, 733249",Almaty,Kazakhstan
8463369,2024-09-21T00:00:00,Delivered,45293,Баранов Гаврила Алексеевич,feofangalkin@example.org,Belarus,Mogilev,+77903555996,1965-10-31,"г. Кулунда, пер. Журавлева, д. 3/1 стр. 210, 620069",7916,Washing Machine,Home Appliance,100.0,7,USD,"г. Кулунда, пер. Журавлева, д. 3/1 стр. 210, 620069",Mogilev,Belarus
1374681,2024-09-18T00:00:00,Delivered,29608,Андреев Стоян Евсеевич,krasilnikovborislav@example.org,Kyrgyzstan,Jalal-Abad,8 697 727 53 71,1991-04-06,"с. Лабинск, алл. Макаренко, д. 15 стр. 8/6, 540538",6678,T-shirt,Clothing,8.5,1,USD,"с. Лабинск, алл. Макаренко, д. 15 стр. 8/6, 540538",Jalal-Abad,Kyrgyzstan
6014033,2024-10-11T00:00:00,Pending,30972,Гусев Елизар Димитриевич,juvenali_1999@example.net,Kazakhstan,Karaganda,+74824222486,1983-12-14,"г. Байкальск, пр. Портовый, д. 5/9, 926905",2121,Washing Machine,Home Appliance,100.0,5,USD,"г. Байкальск, пр. Портовый, д. 5/9, 926905",Karaganda,Kazakhstan
4190795,2024-03-15T00:00:00,Delivered,36505,Носова Любовь Аркадьевна,kulikovmiron@example.org,Kazakhstan,Shymkent,+7 512 112 96 16,1985-10-16,"к. Новомосковск, пер. Крупской, д. 6/1 стр. 21, 691412",364,Microwave,Kitchen,25.0,5,USD,"к. Новомосковск, пер. Крупской, д. 6/1 стр. 21, 691412",Shymkent,Kazakhstan
5240641,2024-09-16T00:00:00,Shipped,20807,Лобанова Жанна Леонидовна,gavrila_53@example.org,Kyrgyzstan,Jalal-Abad,+7 818 580 84 15,1972-08-19,"д. Бузулук, бул. Вахитова, д. 8/6, 833733",4554,Microwave,Kitchen,25.0,9,USD,"д. Бузулук, бул. Вахитова, д. 8/6, 833733",Jalal-Abad,Kyrgyzstan
3209952,2024-12-24T00:00:00,Shipped,13113,Галина Ильинична Виноградова,kononabramov@example.net,Kazakhstan,Karaganda,+7 312 482 4709,1964-07-17,"д. Невельск, пр. Казанский, д. 3 к. 5, 339500",2932,T-shirt,Clothing,8.5,7,USD,"д. Невельск, пр. Казанский, д. 3 к. 5, 339500",Karaganda,Kazakhstan
7544472,2024-04-15T00:00:00,Pending,3908,Лариса Вадимовна Дорофеева,larionovavalentina@example.org,Russia,Novosibirsk,+7 151 746 0420,1997-10-04,"д. Петрозаводск, пер. Крестьянский, д. 61 стр. 1/5, 128899",6600,Washing Machine,Home Appliance,100.0,8,USD,"д. Петрозаводск, пер. Крестьянский, д. 61 стр. 1/5, 128899",Novosibirsk,Russia
8708847,2024-08-27T00:00:00,Delivered,40025,Ян Исидорович Дементьев,matveevamargarita@example.net,Belarus,Gomel,8 035 112 2964,1969-12-29,"д. Далматово, пер. Азина, д. 1 к. 9, 044852",654,Book A,Books,4.99,2,USD,"д. Далматово, пер. Азина, д. 1 к. 9, 044852",Gomel,Belarus
4544402,2024-11-21T00:00:00,Shipped,379,Алевтина Ниловна Ларионова,maksim1992@example.com,Georgia,Batumi,8 357 697 25 79,1980-07-07,"п. Киржач, наб. Украинская, д. 72 к. 909, 435636",6771,T-shirt,Clothing,8.5,1,USD,"п. Киржач, наб. Украинская, д. 72 к. 909, 435636",Batumi,Georgia
7931906,2024-06-19T00:00:00,Shipped,11284,Калашникова Таисия Натановна,ipati1985@example.net,Uzbekistan,Bukhara,+75823935123,1980-02-11,"г. Артем, алл. Матросова, д. 3, 240425",9162,Washing Machine,Home Appliance,100.0,4,USD,"г. Артем, алл. Матросова, д. 3, 240425",Bukhara,Uzbekistan
7607684,2024-06-19T00:00:00,Shipped,39963,Панфил Игоревич Лобанов,samsonovadam@example.net,Russia,Nizhny Novgorod,8 (830) 996-87-10,1984-11-26,"ст. Верхоянск, алл. Курская, д. 535 стр. 5, 680427",9904,Washing Machine,Home Appliance,100.0,8,USD,"ст. Верхоянск, алл. Курская, д. 535 стр. 5, 680427",Nizhny Novgorod,Russia
2225444,2024-05-22T00:00:00,Pending,1678,Оксана Егоровна Мельникова,kazimir_22@example.com,Kyrgyzstan,Osh,+7 342 114 5597,1965-11-11,"г. Вологда, алл. Республиканская, д. 770 к. 4/5, 954007",1154,Microwave,Kitchen,25.0,9,USD,"г. Вологда, алл. Республиканская, д. 770 к. 4/5, 954007",Osh,Kyrgyzstan
2759846,2024-03-10T00:00:00,Shipped,24479,Стрелкова Нинель Рудольфовна,kulakovadrian@example.com,Belarus,Vitebsk,+71986575176,1996-11-06,"ст. Бирск, пер. Прудный, д. 15, 118654",9465,Book B,Books,5.49,3,USD,"ст. Бирск, пер. Прудный, д. 15, 118654",Vitebsk,Belarus
3140396,2024-09-18T00:00:00,Shipped,6900,Антонина Ждановна Громова,zosima2002@example.net,Belarus,Mogilev,+78812529187,1993-09-01,"к. Нефтекамск, алл. Энергетиков, д. 510, 572509",952,Washing Machine,Home Appliance,100.0,2,USD,"к. Нефтекамск, алл. Энергетиков, д. 510, 572509",Mogilev,Belarus
1841229,2024-11-16T00:00:00,Delivered,12726,Игнатьева Олимпиада Вячеславовна,kirillnikolaev@example.org,Kyrgyzstan,Bishkek,8 172 105 02 01,1976-05-20,"с. Черкесск, пр. Фабричный, д. 253 к. 38, 280914",4901,Microwave,Kitchen,25.0,2,USD,"с. Черкесск, пр. Фабричный, д. 253 к. 38, 280914",Bishkek,Kyrgyzstan
9619655,2024-02-28T00:00:00,Delivered,42653,Панкрат Абрамович Яковлев,onufri1979@example.org,Kazakhstan,Almaty,+72328022246,1961-07-01,"г. Истра, пр. 9 Января, д. 4/3 к. 698, 254476",1716,Washing Machine,Home Appliance,100.0,6,USD,"г. Истра, пр. 9 Января, д. 4/3 к. 698, 254476",Almaty,Kazakhstan
2702970,2024-06-25T00:00:00,Pending,44187,Вероника Владимировна Некрасова,mili_1973@example.com,Russia,Saint Petersburg,85471785812,1996-09-05,"п. Чебаркуль, пр. Станиславского, д. 8 стр. 13, 561552",6867,Book B,Books,5.49,10,USD,"п. Чебаркуль, пр. Станиславского, д. 8 стр. 13, 561552",Saint Petersburg,Russia
5050525,2024-06-20T00:00:00,Delivered,43257,Белоусова Милица Юрьевна,ija_1973@example.net,Belarus,Vitebsk,8 000 402 5911,1988-06-27,"г. Нязепетровск, наб. Краснопартизанская, д. 5 стр. 9/8, 378236",5397,Microwave,Kitchen,25.0,8,USD,"г. Нязепетровск, наб. Краснопартизанская, д. 5 стр. 9/8, 378236",Vitebsk,Belarus
2076930,2024-05-18T00:00:00,Shipped,39279,Пахомов Константин Георгиевич,juri_1976@example.net,Georgia,Rustavi,8 687 104 1135,1980-07-04,"с. Гремячинск (Бурят.), алл. Шмидта, д. 771, 670485",3362,Book B,Books,5.49,4,USD,"с. Гремячинск (Бурят.), алл. Шмидта, д. 771, 670485",Rustavi,Georgia
2639621,2024-02-28T00:00:00,Pending,32808,Шилов Ипатий Федосеевич,kornilkiselev@example.org,Russia,Novosibirsk,8 (089) 626-5979,1976-01-13,"к. Липецк, пр. Владимирский, д. 3/2 стр. 12, 139727",5086,Washing Machine,Home Appliance,100.0,4,USD,"к. Липецк, пр. Владимирский, д. 3/2 стр. 12, 139727",Novosibirsk,Russia
8881911,2024-04-26T00:00:00,Delivered,6826,Гурьева Мария Аркадьевна,ereme2004@example.com,Uzbekistan,Tashkent,+7 354 449 32 73,1985-01-16,"д. Новочеркасск, ул. Полярная, д. 957 стр. 1/7, 509344",7767,Microwave,Kitchen,25.0,2,USD,"д. Новочеркасск, ул. Полярная, д. 957 стр. 1/7, 509344",Tashkent,Uzbekistan
4614838,2024-12-15T00:00:00,Pending,9370,Молчанов Дементий Демьянович,beljakovefim@example.net,Kyrgyzstan,Karakol,8 (045) 548-0286,1971-11-24,"клх Сухиничи, наб. Больничная, д. 972, 859892",7167,T-shirt,Clothing,8.5,1,USD,"клх Сухиничи, наб. Больничная, д. 972, 859892",Karakol,Kyrgyzstan
7000350,2024-09-20T00:00:00,Delivered,33527,Вадим Демьянович Агафонов,konstantinovaaleksandra@example.net,Belarus,Mogilev,+7 (663) 561-26-69,1975-12-23,"г. Домодедово, алл. Пушкина, д. 4 стр. 4, 282403",2395,Microwave,Kitchen,25.0,2,USD,"г. Домодедово, алл. Пушкина, д. 4 стр. 4, 282403",Mogilev,Belarus
8056333,2024-06-02T00:00:00,Pending,23997,Афиноген Гурьевич Кулагин,ksenija_19@example.com,Russia,Moscow,+7 (467) 396-9933,1992-02-02,"с. Чехов, ул. Ягодная, д. 385 стр. 4, 481016",212,Book B,Books,5.49,2,USD,"с. Чехов, ул. Ягодная, д. 385 стр. 4, 481016",Moscow,Russia
5140219,2024-01-10T00:00:00,Delivered,42769,Аким Филимонович Иванов,birjukovavalentina@example.com,Kazakhstan,Astana,86232921304,1970-04-18,"ст. Якутск, бул. Средний, д. 885 к. 663, 367381",9332,T-shirt,Clothing,8.5,10,USD,"ст. Якутск, бул. Средний, д. 885 к. 663, 367381",Astana,Kazakhstan
4754011,2024-11-21T00:00:00,Shipped,31220,Валерия Львовна Афанасьева,tvorimir_49@example.net,Russia,Moscow,+7 (941) 657-54-89,1969-04-27,"клх Каспийск, алл. Красных Партизан, д. 538, 223900",9193,Washing Machine,Home Appliance,100.0,5,USD,"клх Каспийск, алл. Красных Партизан, д. 538, 223900",Moscow,Russia
7471139,2024-02-07T00:00:00,Delivered,46582,Красильников Платон Григорьевич,golubevanani@example.net,Uzbekistan,Tashkent,+7 990 899 53 30,1994-08-26,"д. Междуреченский, наб. Средняя, д. 33 стр. 4, 185199",7200,Microwave,Kitchen,25.0,1,USD,"д. Междуреченский, наб. Средняя, д. 33 стр. 4, 185199",Tashkent,Uzbekistan
7496602,2024-06-22T00:00:00,Shipped,33970,Радован Глебович Семенов,iraida_38@example.net,Kazakhstan,Almaty,+7 332 928 8685,1978-04-08,"ст. Северобайкальск, пр. Нахимова, д. 9, 529725",2343,T-shirt,Clothing,8.5,5,USD,"ст. Северобайкальск, пр. Нахимова, д. 9, 529725",Almaty,Kazakhstan
9015876,2024-10-24T00:00:00,Pending,9843,Александра Кузьминична Харитонова,kfrolov@example.net,Belarus,Vitebsk,+7 (510) 652-72-92,1967-11-29,"г. Мураши, наб. Мельничная, д. 406 стр. 48, 064099",9278,Book B,Books,5.49,1,USD,"г. Мураши, наб. Мельничная, д. 406 стр. 48, 064099",Vitebsk,Belarus
8050775,2024-01-15T00:00:00,Shipped,46721,Пахомова Евдокия Вадимовна,mironovfeofan@example.org,Russia,Novosibirsk,+7 744 453 4820,1962-03-22,"ст. Орск, ул. Советской Армии, д. 9 стр. 934, 076178",4011,T-shirt,Clothing,8.5,7,USD,"ст. Орск, ул. Советской Армии, д. 9 стр. 934, 076178",Novosibirsk,Russia
5483881,2024-06-18T00:00:00,Delivered,30716,Осипов Савва Давыдович,blinovizmail@example.net,Georgia,Zugdidi,+7 823 526 7391,1979-12-17,"г. Когалым, пер. Щербакова, д. 1, 261095",7812,Washing Machine,Home Appliance,100.0,1,USD,"г. Когалым, пер. Щербакова, д. 1, 261095",Zugdidi,Georgia
8315048,2024-03-14T00:00:00,Shipped,43301,г-жа Филатова Алина Игоревна,borislav84@example.org,Kazakhstan,Shymkent,8 (112) 505-05-57,1992-08-22,"ст. Шумиха, алл. Элеваторная, д. 5, 538646",313,Microwave,Kitchen,25.0,3,USD,"ст. Шумиха, алл. Элеваторная, д. 5, 538646",Shymkent,Kazakhstan
5940502,2024-05-28T00:00:00,Pending,28966,Жанна Тарасовна Петрова,zhanna_43@example.net,Kyrgyzstan,Karakol,8 (341) 197-0467,1982-01-26,"к. Галич, бул. Огородный, д. 8, 884604",6405,Microwave,Kitchen,25.0,10,USD,"к. Галич, бул. Огородный, д. 8, 884604",Karakol,Kyrgyzstan
5054145,2024-07-07T00:00:00,Shipped,3417,Лаврентьева Татьяна Геннадиевна,akonstantinova@example.org,Russia,Nizhny Novgorod,8 422 574 35 08,1978-09-25,"к. Кыштым, пер. Новый, д. 8 к. 51, 946062",4488,Book B,Books,5.49,8,USD,"к. Кыштым, пер. Новый, д. 8 к. 51, 946062",Nizhny Novgorod,Russia
3014844,2024-10-16T00:00:00,Delivered,34510,Мельников Ефим Ермилович,antonin_2017@example.net,Russia,Moscow,82097328956,1964-05-24,"г. Байкальск, алл. Степная, д. 3/1 к. 9, 574301",5019,Book A,Books,4.99,3,USD,"г. Байкальск, алл. Степная, д. 3/1 к. 9, 574301",Moscow,Russia
9655771,2024-08-16T00:00:00,Shipped,40445,Кира Павловна Данилова,kapustinandre@example.com,Russia,Yekaterinburg,80076501996,1991-12-01,"п. Чебаркуль, наб. Ярославская, д. 431 к. 141, 012100",6945,Microwave,Kitchen,25.0,1,USD,"п. Чебаркуль, наб. Ярославская, д. 431 к. 141, 012100",Yekaterinburg,Russia
9973063,2024-02-24T00:00:00,Delivered,21367,Тихон Абрамович Поляков,nikonovafekla@example.net,Kazakhstan,Karaganda,8 (269) 536-08-00,1990-04-28,"г. Суздаль, ш. Пригородное, д. 5/2 стр. 12, 874040",2766,Microwave,Kitchen,25.0,7,USD,"г. Суздаль, ш. Пригородное, д. 5/2 стр. 12, 874040",Karaganda,Kazakhstan
1957741,2024-10-19T00:00:00,Shipped,26055,Агата Леоновна Маркова,ziminjakub@example.org,Kyrgyzstan,Tokmok,+7 (254) 117-1948,1976-02-27,"д. Мыс Шмидта, алл. Леонова, д. 3/4 стр. 9, 121979",1896,Book B,Books,5.49,3,USD,"д. Мыс Шмидта, алл. Леонова, д. 3/4 стр. 9, 121979",Tokmok,Kyrgyzstan
6081941,2024-09-26T00:00:00,Shipped,11889,Михайлова Ольга Мироновна,samson_1985@example.com,Belarus,Brest,+7 350 098 9035,1972-02-17,"д. Усть-Илимск, пер. Садовый, д. 9/2 к. 71, 789990",5798,Book B,Books,5.49,5,USD,"д. Усть-Илимск, пер. Садовый, д. 9/2 к. 71, 789990",Brest,Belarus
2319976,2024-10-10T00:00:00,Shipped,2603,Алина Оскаровна Самойлова,savva2006@example.net,Belarus,Gomel,8 863 532 74 79,1987-08-30,"клх Баргузин, ул. Кирпичная, д. 5 стр. 86, 916910",8401,Washing Machine,Home Appliance,100.0,2,USD,"клх Баргузин, ул. Кирпичная, д. 5 стр. 86, 916910",Gomel,Belarus
2643271,2024-07-17T00:00:00,Shipped,19438,Фадеев Агафон Измаилович,serafimkalashnikov@example.com,Kazakhstan,Aktobe,8 220 438 1397,1974-02-12,"к. Ростов-на-Дону, бул. Гражданский, д. 4/2, 565257",4869,Microwave,Kitchen,25.0,2,USD,"к. Ростов-на-Дону, бул. Гражданский, д. 4/2, 565257",Aktobe,Kazakhstan
2999152,2024-12-18T00:00:00,Shipped,39421,Куликов Ярослав Игнатович,arseni41@example.com,Russia,Saint Petersburg,8 586 353 2097,2001-09-14,"к. Юрьев-Польский, пер. Нижний, д. 605 стр. 49, 678684",3389,Book A,Books,4.99,3,USD,"к. Юрьев-Польский, пер. Нижний, д. 605 стр. 49, 678684",Saint Petersburg,Russia
3784809,2024-10-18T00:00:00,Shipped,7521,Селиван Арсенович Цветков,simonovprokl@example.org,Uzbekistan,Bukhara,81575268766,1993-11-29,"клх Кемерово, пер. Брянский, д. 447 к. 3, 567833",9214,Book A,Books,4.99,5,USD,"клх Кемерово, пер. Брянский, д. 447 к. 3, 567833",Bukhara,Uzbekistan
4150682,2024-12-18T00:00:00,Delivered,15118,Фотий Арсенович Копылов,ernstnosov@example.org,Uzbekistan,Bukhara,+7 675 290 3932,1975-05-26,"ст. Хужир, алл. Азина, д. 53, 721468",3852,Washing Machine,Home Appliance,100.0,4,USD,"ст. Хужир, алл. Азина, д. 53, 721468",Bukhara,Uzbekistan
1281424,2024-10-04T00:00:00,Delivered,20802,Горшкова Варвара Романовна,kornilovaelena@example.net,Belarus,Brest,82689908200,1991-05-22,"с. Рославль, бул. Томский, д. 75 к. 8/6, 756530",6019,Washing Machine,Home Appliance,100.0,5,USD,"с. Рославль, бул. Томский, д. 75 к. 8/6, 756530",Brest,Belarus
7275653,2024-03-16T00:00:00,Pending,10549,Алла Аскольдовна Владимирова,krilovgerasim@example.com,Russia,Saint Petersburg,8 937 962 7119,1977-01-04,"д. Елабуга, бул. Пионерский, д. 8/5 стр. 2/6, 369393",9179,Book B,Books,5.49,3,USD,"д. Елабуга, бул. Пионерский, д. 8/5 стр. 2/6, 369393",Saint Petersburg,Russia
5232845,2024-06-14T00:00:00,Pending,5676,Святополк Власович Королев,milan20@example.net,Georgia,Tbilisi,87712785019,1997-07-14,"с. Южно-Курильск, наб. Ветеранов, д. 300, 138904",477,T-shirt,Clothing,8.5,3,USD,"с. Южно-Курильск, наб. Ветеранов, д. 300, 138904",Tbilisi,Georgia
9672227,2024-05-14T00:00:00,Delivered,21969,Никонова Евгения Григорьевна,lora_2006@example.org,Russia,Novosibirsk,+71501973194,1993-11-24,"ст. Кимры, ш. Огородное, д. 316 к. 832, 554069",3273,Book B,Books,5.49,3,USD,"ст. Кимры, ш. Огородное, д. 316 к. 832, 554069",Novosibirsk,Russia
3213561,2024-11-27T00:00:00,Shipped,1430,Дроздова Зоя Максимовна,kallistrat1996@example.net,Georgia,Tbilisi,8 117 915 65 09,1994-10-01,"п. Тихвин, бул. Воронежский, д. 1, 452915",4187,Washing Machine,Home Appliance,100.0,1,USD,"п. Тихвин, бул. Воронежский, д. 1, 452915",Tbilisi,Georgia
2819619,2024-06-26T00:00:00,Pending,47546,Меркушев Петр Демьянович,bespalovfedor@example.org,Uzbekistan,Namangan,8 022 024 92 00,1985-10-29,"с. Петропавловск-Камчатский, пр. Восьмого Марта, д. 88 к. 11, 225991",4084,T-shirt,Clothing,8.5,5,USD,"с. Петропавловск-Камчатский, пр. Восьмого Марта, д. 88 к. 11, 225991",Namangan,Uzbekistan
5021277,2024-01-06T00:00:00,Shipped,32019,Соловьева Нинель Эдуардовна,serafim96@example.org,Belarus,Minsk,+7 468 520 1723,1991-02-13,"с. Черский, бул. Заречный, д. 1/3, 264646",879,Book B,Books,5.49,8,USD,"с. Черский, бул. Заречный, д. 1/3, 264646",Minsk,Belarus
4422609,2024-07-02T00:00:00,Shipped,7643,Овчинникова Галина Ильинична,vinogradovvadim@example.com,Georgia,Rustavi,+7 (443) 088-54-26,1981-10-12,"п. Ижевск, алл. Азина, д. 248, 228072",4848,Book B,Books,5.49,4,USD,"п. Ижевск, алл. Азина, д. 248, 228072",Rustavi,Georgia
2842702,2024-03-05T00:00:00,Shipped,4653,Архип Абрамович Якушев,mjasnikovhristofor@example.com,Kyrgyzstan,Bishkek,8 (213) 056-5531,1970-06-06,"к. Ирбит, ул. Ленинградская, д. 6/7 к. 3, 124166",5100,Book B,Books,5.49,7,USD,"к. Ирбит, ул. Ленинградская, д. 6/7 к. 3, 124166",Bishkek,Kyrgyzstan
9077266,2024-12-06T00:00:00,Pending,15551,Абрамов Амвросий Аксёнович,lukjan_49@example.com,Kyrgyzstan,Bishkek,+7 714 963 85 84,1987-01-01,"г. Коломна, алл. Семашко, д. 235, 233317",7601,Book A,Books,4.99,8,USD,"г. Коломна, алл. Семашко, д. 235, 233317",Bishkek,Kyrgyzstan
5077006,2024-03-04T00:00:00,Shipped,48627,Сорокина Ангелина Львовна,ilarion_11@example.com,Kyrgyzstan,Bishkek,+7 (630) 409-42-71,1988-08-28,"п. Россошь, пер. Омский, д. 3/9 к. 3, 717731",3489,Microwave,Kitchen,25.0,6,USD,"п. Россошь, пер. Омский, д. 3/9 к. 3, 717731",Bishkek,Kyrgyzstan
1493732,2024-06-17T00:00:00,Delivered,18206,Галина Александровна Чернова,martjanemeljanov@example.org,Kyrgyzstan,Bishkek,+7 692 021 59 53,1980-12-15,"г. Брянск, ш. Мусы Джалиля, д. 7 к. 26, 993678",377,Microwave,Kitchen,25.0,9,USD,"г. Брянск, ш. Мусы Джалиля, д. 7 к. 26, 993678",Bishkek,Kyrgyzstan
3716918,2024-06-24T00:00:00,Delivered,38457,Ефим Тихонович Рожков,wisaev@example.org,Russia,Nizhny Novgorod,8 186 216 4094,1990-03-16,"ст. Оренбург, алл. Стахановская, д. 10, 574991",6367,T-shirt,Clothing,8.5,5,USD,"ст. Оренбург, алл. Стахановская, д. 10, 574991",Nizhny Novgorod,Russia
4424161,2024-10-27T00:00:00,Delivered,24935,Медведев Аполлинарий Ермилович,petuhovvalentin@example.org,Russia,Saint Petersburg,+7 077 793 39 56,1969-10-05,"г. Избербаш, бул. Таежный, д. 3/7, 441751",504,Book A,Books,4.99,2,USD,"г. Избербаш, бул. Таежный, д. 3/7, 441751",Saint Petersburg,Russia
6745663,2024-12-17T00:00:00,Pending,30343,Белова Тамара Афанасьевна,fedotovpolikarp@example.org,Kazakhstan,Shymkent,+7 (787) 152-52-80,1989-11-13,"г. Рубцовск, ул. Черемуховая, д. 7/6 стр. 510, 388780",9000,Book A,Books,4.99,7,USD,"г. Рубцовск, ул. Черемуховая, д. 7/6 стр. 510, 388780",Shymkent,Kazakhstan
4634480,2024-04-07T00:00:00,Delivered,13632,Марина Святославовна Семенова,avdeevaalla@example.org,Georgia,Zugdidi,8 247 142 10 78,1989-01-05,"с. Горячий Ключ, бул. Новоселов, д. 249 стр. 5, 829642",8702,Book B,Books,5.49,1,USD,"с. Горячий Ключ, бул. Новоселов, д. 249 стр. 5, 829642",Zugdidi,Georgia
5062918,2024-05-13T00:00:00,Delivered,30428,Данила Трофимович Прохоров,drjabov@example.org,Georgia,Tbilisi,86332467692,2003-09-07,"ст. Каргасок, ул. Братская, д. 156 стр. 600, 445775",633,Book B,Books,5.49,9,USD,"ст. Каргасок, ул. Братская, д. 156 стр. 600, 445775",Tbilisi,Georgia
3649274,2024-08-21T00:00:00,Delivered,4582,Юлия Мироновна Блинова,xmoiseeva@example.org,Uzbekistan,Namangan,89976824725,1974-05-04,"к. Петушки, ш. Радужное, д. 33, 845129",8114,Microwave,Kitchen,25.0,5,USD,"к. Петушки, ш. Радужное, д. 33, 845129",Namangan,Uzbekistan
6557344,2024-04-10T00:00:00,Shipped,4067,Фокина Дарья Святославовна,savva10@example.org,Kazakhstan,Astana,8 163 552 7115,1993-02-09,"клх Верещагино (Перм.), пер. Черняховского, д. 204 стр. 8/5, 446349",9195,T-shirt,Clothing,8.5,8,USD,"клх Верещагино (Перм.), пер. Черняховского, д. 204 стр. 8/5, 446349",Astana,Kazakhstan
6661069,2024-11-20T00:00:00,Pending,9927,Матвеев Савелий Егорович,uvarovazoja@example.org,Belarus,Minsk,8 513 252 12 62,1994-07-10,"с. Мичуринск, бул. Урицкого, д. 979 стр. 682, 910388",5557,Washing Machine,Home Appliance,100.0,8,USD,"с. Мичуринск, бул. Урицкого, д. 979 стр. 682, 910388",Minsk,Belarus
5163088,2024-02-28T00:00:00,Delivered,41495,Ладислав Федосьевич Мартынов,shestakovavarvara@example.net,Georgia,Batumi,8 628 665 2936,1961-11-05,"г. Хатанга, бул. Высотный, д. 6/3, 481646",3630,Book B,Books,5.49,3,USD,"г. Хатанга, бул. Высотный, д. 6/3, 481646",Batumi,Georgia
6827667,2024-12-19T00:00:00,Shipped,8743,Мельников Феофан Феофанович,mironovanaina@example.com,Belarus,Minsk,+7 409 475 6102,1983-05-19,"к. Пятигорск, ш. Труда, д. 1/9 стр. 2, 340592",7376,Book B,Books,5.49,3,USD,"к. Пятигорск, ш. Труда, д. 1/9 стр. 2, 340592",Minsk,Belarus
6296339,2024-09-09T00:00:00,Shipped,9387,Глафира Михайловна Калинина,anastasija_1984@example.com,Russia,Novosibirsk,+75420727203,1971-08-29,"клх Междуреченский, бул. Культуры, д. 587 стр. 9, 508647",9428,Book B,Books,5.49,9,USD,"клх Междуреченский, бул. Культуры, д. 587 стр. 9, 508647",Novosibirsk,Russia
7769127,2024-02-02T00:00:00,Shipped,40139,Филатова Ираида Семеновна,kirillovavasilisa@example.org,Kazakhstan,Shymkent,8 (218) 778-0894,1968-02-19,"д. Саратов, пр. Свободный, д. 1/9 к. 76, 407049",9372,Book A,Books,4.99,4,USD,"д. Саратов, пр. Свободный, д. 1/9 к. 76, 407049",Shymkent,Kazakhstan
2393321,2024-11-04T00:00:00,Shipped,11826,г-жа Блинова Галина Антоновна,darja1988@example.net,Kyrgyzstan,Karakol,+7 440 742 9986,1983-11-16,"к. Тайшет, бул. Гвардейский, д. 8/8 стр. 7/3, 203621",5361,Washing Machine,Home Appliance,100.0,2,USD,"к. Тайшет, бул. Гвардейский, д. 8/8 стр. 7/3, 203621",Karakol,Kyrgyzstan
6191933,2024-01-13T00:00:00,Delivered,19565,Валерий Терентьевич Мамонтов,samson1985@example.net,Kyrgyzstan,Bishkek,+73359936719,1998-11-14,"с. Сорочинск, бул. Широкий, д. 51 стр. 234, 344563",3660,Washing Machine,Home Appliance,100.0,5,USD,"с. Сорочинск, бул. Широкий, д. 51 стр. 234, 344563",Bishkek,Kyrgyzstan
9396232,2024-05-17T00:00:00,Delivered,42453,Веселов Яков Фадеевич,tsvetkovfedosi@example.net,Russia,Moscow,+7 (317) 674-0317,1981-06-29,"клх Туапсе, пр. Казанский, д. 2/8 стр. 115, 994219",7877,Book A,Books,4.99,7,USD,"клх Туапсе, пр. Казанский, д. 2/8 стр. 115, 994219",Moscow,Russia
9708656,2024-04-04T00:00:00,Pending,15688,Евдокимова Феврония Дмитриевна,lavrenti_26@example.org,Russia,Nizhny Novgorod,+7 (696) 128-07-91,1996-11-05,"к. Белый Яр (Томск.), ул. Студенческая, д. 13 к. 66, 023165",5822,Book B,Books,5.49,8,USD,"к. Белый Яр (Томск.), ул. Студенческая, д. 13 к. 66, 023165",Nizhny Novgorod,Russia
